name,category,roadAddress,address,latitude,longitude,period,count,items
당진전통시장,상설장+5일장,충청남도 당진시 당진시장길 100,충청남도 당진시 읍내동 145-13,36.88993159,126.6296051,5일+10일,200.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
괴산전통시장,상설장+3일장,충청북도 괴산군 괴산읍 읍내로 15길8-8,충청북도 괴산군 괴산읍 동부리 560-1,36.81122141,127.795017,3일+8일,146.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
무주시장(반딧불장터),상설장,전북특별차치도 무주군 무주읍 장터로 2,전북특별차치도 무주군 무주읍 읍내리 1152,36.00464857,127.6535343,1일+6일,50.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점
여수서시장주변시장,상설장+4일장,전라남도 여수시 중앙로 3-2,전라남도 여수시 서교동 534-16,34.74075239,127.7283238,4일+9일,245.0,농산물+축산물+가공식품+의류
부천제일시장,상설장,경기도 부천시 오정구 원종로85번길 84,경기도 부천시 오정구 원종동 296,37.52795693,126.8097237,매일,146.0,농산물+축산물+가공식품
부평종합시장,상설장,인천광역시 부평구 부흥로316번길 38-3,인천광역시 부평구 부평동 360-1,37.49649796,126.7266075,매일,200.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
원미부흥시장,상설장,경기도 부천시 원미구 부천로96번길 80,경기도 부천시 원미구 원미동 119-4,37.49203622,126.7898115,매일,55.0,농산물+축산물+가공식품+신발+음식점
영천시장,상설장,서울특별시 서대문구 통일로 189-1,서울특별시 서대문구 영천동 323,37.57033385,126.961853,매일,138.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
오정시장,상설장,경기도 부천시 오정구 부천로470번길 50,경기도 부천시 오정구 오정동 582-30,37.52597863,126.7857002,매일,77.0,농산물+축산물+수산물
고리울동굴시장,상설장,경기도 부천시 오정구 고리울로64번길 36,경기도 부천시 오정구 고강동 398-5,37.52554379,126.8222757,매일,74.0,농산물+가공식품
청과물시장,상설장,경기도 부천시 소사구 경인로206번길 43,경기도 부천시 소사구 심곡본동 659,37.48158095,126.7779919,매일,32.0,농산물
소사종합시장,상설장,경기도 부천시 소사구 호현로474번길 13-2,경기도 부천시 소사구 소사본동 78-12,37.4796637,126.7939615,매일,50.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
부천한신시장,상설장,경기도 부천시 소사구 은성로68번길 46,경기도 부천시 소사구 소사본동 200-1,37.47312039,126.7980266,매일,94.0,농산물+축산물+수산물+가공식품+의류+음식점
부천자유시장,상설장,경기도 부천시 소사구 자유로 33,경기도 부천시 소사구 심곡본동 543,37.48410744,126.7799517,매일,261.0,농산물+축산물+수산물+가공식품
청량리수산시장,상설장,서울특별시 동대문구 고산자로34길 48,서울특별시 동대문구 용두동 20-1,37.57807246,127.0409472,매일,114.0,수산물+가공식품+음식점
부천상동시장,상설장,경기도 부천시 원미구 석천로60번길 51,경기도 부천시 원미구 상동 236-5,37.49235745,126.7642776,매일,131.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
신흥시장,상설장,경기도 부천시 오정구 평천로 719,경기도 부천시 오정구 삼정동 314-13,37.51533645,126.7705849,매일,65.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
화곡본동시장,상설장,서울특별시 강서구 까치산로 35,서울특별시 강서구 화곡동 98-45,37.54286486,126.8441413,매일,50.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
문창전통시장,상설장,대전광역시 중구 보문로 20번길 22,대전광역시 중구 문창동 116-8,36.31551575,127.4381793,매일,204.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
세아프라자상가,상설장,경기도 동두천시 큰시장로 64,경기도 동두천시 생연동 809,37.90072388,127.0505851,매일,385.0,의류+신발+가정용품
동두천큰시장,상설장+5일장,경기도 동두천시 큰시장로 52,경기도 동두천시 생연동 698-1,37.90048898,127.0520744,5일+10일,104.0,농산물
중앙시장,상설장,경기도 동두천시 중앙로285번길 9,경기도 동두천시 생연동 607-27,37.90690295,127.0537505,매일,173.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
동두천제일시장,상설장,경기도 동두천시 정장로 11-12,경기도 동두천시 생연동 823-1,37.90517383,127.0522256,매일,45.0,음식점
남양주장현 전통시장,상설장,경기도 남양주시 진접읍 장현로 77,경기도 남양주시 진접읍 장현리 634-4,37.71761125,127.1808928,2일+7일,164.0,농산물
양곡오라니장터시장,상설장,경기도 김포시 양촌읍 양곡1로56번길 13,경기도 김포시 양촌읍 양곡리 423,37.65616267,126.6237015,매일,70.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
양곡시장,상설장,경기도 김포시 양촌읍 양곡1로 42-2,경기도 김포시 양촌읍 양곡리 415-6,37.65446014,126.6238008,매일,69.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
통진시장,상설장,경기도 김포시 통진읍 서암로84번길 29,경기도 김포시 통진읍 서암리 721-8,37.69129373,126.5997032,매일,118.0,농산물+축산물+가공식품+의류+신발+가정용품+음식점
단촌정기시장,5일장,경상북도 의성군 단촌면 장터길15,경상북도 의성군 단촌면 하화리 1097-9,36.42254768,128.6739013,5일+10일,46.0,농산물+수산물+가공식품+의류+신발+가정용품
하남수산물전통시장,상설장,경기도 하남시 하남대로 1043-17,경기도 하남시 풍산동 218-55,37.54878774,127.1847843,매일,211.0,농산물+수산물+음식점
구리전통시장,상설장,경기도 구리시 검배로 6번길 31,경기도 구리시 수택동 417,37.59953937,127.1399081,매일,321.0,농산물+가공식품+의류+음식점
신장전통시장,상설장,경기도 하남시 신장1로9번길 57-7,경기도 하남시 신장동 427-464,37.53844526,127.2059739,매일,76.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
광명전통시장,상설장,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44,37.47994501,126.8561659,매일,320.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스
광명새마을시장,상설장,경기도 광명시 광명로 831,경기도 광명시 광명동 342-12,37.47365007,126.8513959,매일,179.0,농산물+축산물+수산물+가공식품+신발+가정용품+음식점
제일쇼핑시장,상설장,경기도 과천시 별양상가 2로 14,경기도 과천시 별양동 1-13,37.42733209,126.9929952,매일,81.0,가공식품+의류+신발+가정용품+음식점+근린생활서비스
과천새서울프라자시장,상설장,경기도 과천시 별양상가 2로 20,경기도 과천시 별양동 1-18,37.42682749,126.9925547,매일,200.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
덕이동패션1번지,상설장,경기도 고양시 일산서구 탄중로101번길 13,경기도 고양시 일산서구 덕이동 384-1,37.69302668,126.7557864,매일,41.0,의류+신발
일산시장,상설장,경기도 고양시 일산서구 일청로 12번길 9,경기도 고양시 일산서구 일산동 617-20,37.68562383,126.7708323,매일,88.0,농산물+축산물+수산물+가공식품+의류+가정용품+음식점
능곡시장,상설장,경기도 고양시 덕양구 능곡로 12,경기도 고양시 덕양구 토당동 347,37.62134419,126.8207793,2일+7일,43.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
원당시장,상설장,경기도 고양시 덕양구 호국로 790번길 17,경기도 고양시 덕양구 성사동 697-14,37.65628119,126.8372523,매일,68.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품
청평여울시장,상설장,경기도 가평군 청평면 시장중앙로19,경기도 가평군 청평면 청평리 81-2,37.73472058,127.4158569,2일+7일,77.0,음식점
봉천제일종합시장,상설장,서울특별시 관악구 청룡2길 29,서울특별시 관악구 봉천동 921-1,37.48125387,126.944419,매일,31.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
설악눈메골시장,상설장,경기도 가평군 설악면 신천중앙로 104-1,경기도 가평군 설악면 신천리 413-15,37.67738641,127.492189,1일+6일,94.0,농산물+음식점
횡성시장,상설장,,강원특별자치도 횡성군 횡성읍 읍상리 277-3,37.48980622,127.9868107,1일+6일,135.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
화천시장,상설장+3일장,강원특별자치도 화천군 화천읍 중앙로 24,강원특별자치도 화천군 화천읍 하리 50-7,38.10390585,127.7064275,3일+8일,99.0,농산물+가공식품+음식점
홍천시장,상설장,강원특별자치도 홍천군 홍천읍 번영로 53,강원특별자치도 홍천군 홍천읍 신장대리 8-128,37.6905533,127.8862031,매일,98.0,농산물+수산물+음식점
홍천중앙시장,상설장,강원특별자치도 홍천군 홍천읍 홍천로 8길 17,강원특별자치도 홍천군 홍천읍 신장대리 5-3,37.69108507,127.8861626,매일,106.0,농산물+축산물+수산물+가공식품+음식점
평창올림픽시장(평창전통시장),상설장+5일장,강원특별자치도 평창군 평창읍 평창중앙로 27-26,강원특별자치도 평창군 평창읍 하리 139-1,37.3672356,128.3947764,5일+10일,54.0,가공식품
진부전통시장,상설장+3일장,강원특별자치도 평창군 진부면 진부새싹길 28-7,강원특별자치도 평창군 진부면 하진부리 206-95,37.63821324,128.5579223,3일+8일,109.0,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점
양동건어물시장,상설장,광주광역시 서구 천변좌로 254번길 6,광주광역시 서구 양동 5-160,35.15316871,126.9033339,매일,64.0,가공식품+근린생활서비스
평창대화시장,상설장+4일장,강원특별자치도 평창군 대화면 대화4길 20,강원특별자치도 평창군 대화면 대화리 1001-170,37.50118639,128.4546766,4일+9일,49.0,농산물+수산물+가공식품+의류+신발+가정용품+음식점
